"Lượt bắt đầu báo cáo","Lượt kết thúc báo cáo","Tên nhóm quảng cáo","Phân phối nhóm quảng cáo","Cài đặt ghi nhận","Kết quả","Chỉ báo kết quả","Người tiếp cận","Tần suất","Chi phí trên mỗi kết quả","Ngân sách nhóm quảng cáo","Loại ngân sách nhóm quảng cáo","Số tiền đã chi tiêu (VND)","Kết thúc","Bắt đầu","Lượt hiển thị","CPM (Chi phí trên mỗi 1.000 lượt hiển thị) (VND)","Lượt click vào liên kết",shop_clicks,"CPC (chi phí trên mỗi lượt click vào liên kết) (VND)","CTR (tỷ lệ click vào liên kết)","Lượt click (tất cả)","CTR (Tất cả)","CPC (tất cả) (VND)","Lượt xem trang đích","Chi phí trên mỗi lượt xem trang đích (VND)"
2026-04-23,2026-04-23,17356040269_SHPAAP0725_campaign3_adgroup1_post1,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,90000,"Hàng ngày",0,"Đang diễn ra",2025-12-03,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,17356040269_SHPAAP0725_campaign4_adgroup1_post1,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,144500,"Hàng ngày",0,"Đang diễn ra",2025-12-04,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,17356040269_SHPAAP0725_campaign5_adgroup1_post1,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,144500,"Hàng ngày",0,"Đang diễn ra",2025-12-04,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,17356040269_SHPAAP0725_campaign6_adgroup1_post1,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,164500,"Hàng ngày",0,"Đang diễn ra",2025-12-04,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,17356040269_SHPAAP0725_campaign7_adgroup1_post1,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,153500,"Hàng ngày",0,"Đang diễn ra",2025-12-04,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,17356040269_SHPAAP0725_campaign8_adgroup1_post1,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,204500,"Hàng ngày",0,"Đang diễn ra",2025-12-05,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Pin dự phòng Xiaomi 1022 - Bản sao",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,230110,"Hàng ngày",0,"Đang diễn ra",2025-12-09,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Kẹp điện thoại ô tô cảm ứng 11-22-25 - Bản sao",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,158500,"Hàng ngày",0,"Đang diễn ra",2025-12-09,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Nhóm quảng cáo Lưu lượng truy cập mới",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,100000,"Hàng ngày",0,"Đang diễn ra",2025-12-25,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Gia Dụng - Máy đun nước -25-8 - Bản sao",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,559010,"Hàng ngày",0,"Đang diễn ra",2026-01-12,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,MuseStudio-aotodinhdaxanhdamdaitay-0412,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,1050000,"Hàng ngày",0,"Đang diễn ra",2026-04-12,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,dammaxi-0412,active,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",508,actions:link_click,9395,1.058968,832.49606299,470000,"Hàng ngày",422908,"Đang diễn ra",2026-04-12,9949,42507.588702,508,,832.496063,5.106041,712,7.156498,593.97191,2,211454
2026-04-23,2026-04-23,vaykhongtaycochuv-0412,active,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",262,actions:link_click,6311,1.101569,1126.57633588,325000,"Hàng ngày",295163,"Đang diễn ra",2026-04-12,6952,42457.278481,262,,1126.576336,3.7687,382,5.494822,772.67801,,
2026-04-23,2026-04-23,MuseStudio-aotovoandinhhoa-0412,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,400000,"Hàng ngày",0,"Đang diễn ra",2026-04-12,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,MuseStudio-chanvayrendai,active,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",485,actions:link_click,10853,1.049479,661.42680412,470000,"Hàng ngày",320792,"Đang diễn ra",2026-04-23,11390,28164.354697,485,,661.426804,4.258121,728,6.391572,440.648352,13,24676.307692
2026-04-23,2026-04-23,"RoBot Lau Kính 1014",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,100000,"Hàng ngày",0,"Đang diễn ra",2025-10-14,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Máy Tiệt Trùng 1015",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,120500,"Hàng ngày",0,"Đang diễn ra",2025-10-15,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Vỏ Nhôm iWatch 1018",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,50000,"Hàng ngày",0,"Đang diễn ra",2025-10-18,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Túi Tote nhẹ 1018",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,115000,"Hàng ngày",0,"Đang diễn ra",2025-10-18,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Bàn Ủi Mini 1019",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,71000,"Hàng ngày",0,"Đang diễn ra",2025-10-18,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Đồng Hồ Báo Thức 1019",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,72000,"Hàng ngày",0,"Đang diễn ra",2025-10-18,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Chuột Súng 1020",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,50000,"Hàng ngày",0,"Đang diễn ra",2025-10-20,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Tua Vít 44 in 1 1020 - Nam",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,50000,"Hàng ngày",0,"Đang diễn ra",2025-10-20,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Tua Vít 44 in 1 1020 - Nữ",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,50000,"Hàng ngày",0,"Đang diễn ra",2025-10-20,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"RoBot Lau Kính 1014 - Bản sao 2",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,50000,"Hàng ngày",0,"Đang diễn ra",2025-10-20,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"RoBot Lau Kính 1014 - Bản sao 1",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,51000,"Hàng ngày",0,"Đang diễn ra",2025-10-20,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Máy Đọc Sách - Bản sao 1",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,59200,"Hàng ngày",0,"Đang diễn ra",2025-10-20,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Máy Đọc Sách - Bản sao 2",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,58200,"Hàng ngày",0,"Đang diễn ra",2025-10-20,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Ghế Đa Năng Cho Bé 1021",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,50000,"Hàng ngày",0,"Đang diễn ra",2025-10-21,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Bàn Phím Laser 1021",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,50000,"Hàng ngày",0,"Đang diễn ra",2025-10-21,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Nồi Chiên Đa Năng OIMIS 1022",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,53000,"Hàng ngày",0,"Đang diễn ra",2025-10-21,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Máy In Nhiệt Mini 1022",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,51000,"Hàng ngày",0,"Đang diễn ra",2025-10-21,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Pin dự phòng Xiaomi 1022",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,290110,"Hàng ngày",0,"Đang diễn ra",2025-10-21,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Máy Hút Chân Không 1024",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,50000,"Hàng ngày",0,"Đang diễn ra",2025-10-23,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Máy Sưởi Ấm Mùa Đông mini 1024",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,54000,"Hàng ngày",0,"Đang diễn ra",2025-10-23,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Máy Sưởi Mini 1026",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,78000,"Hàng ngày",0,"Đang diễn ra",2025-10-26,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Máy chiếu Goojodoq 1031",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,72200,"Hàng ngày",0,"Đang diễn ra",2025-10-31,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Đèn để bàn làm việc 1031",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,53100,"Hàng ngày",0,"Đang diễn ra",2025-10-31,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Pin Dự Phòng Ugreen 1105",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,280000,"Hàng ngày",0,"Đang diễn ra",2025-11-05,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Bộ Dao 0611",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,130000,"Hàng ngày",0,"Đang diễn ra",2025-11-05,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Keycap MOD 23-8",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,50000,"Hàng ngày",0,"Đang diễn ra",2025-08-23,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,maydocsach238,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,50000,"Hàng ngày",0,"Đang diễn ra",2025-08-23,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,banphimcoaulaf87pro238,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,50000,"Hàng ngày",0,"Đang diễn ra",2025-08-23,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,banphimcomercuryk1_238,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,50000,"Hàng ngày",0,"Đang diễn ra",2025-08-23,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,mayintem238,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,50000,"Hàng ngày",0,"Đang diễn ra",2025-08-23,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,keycapMOG238,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,50000,"Hàng ngày",0,"Đang diễn ra",2025-08-23,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Máy chơi game 248",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,50000,"Hàng ngày",0,"Đang diễn ra",2025-08-24,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Đồng Hồ Báo Thức Capybara 24-8",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,50000,"Hàng ngày",0,"Đang diễn ra",2025-08-24,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"ĐỒ CHƠI MÁY BẮN BÓNG RỔ CHO BÉ 24-8",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,70000,"Hàng ngày",0,"Đang diễn ra",2025-08-24,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Gia Dụng - Bếp nướng điện -25-8",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,50000,"Hàng ngày",0,"Đang diễn ra",2025-08-25,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Gia Dụng - Noi chiên không dầu OIMIS 25-8",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,70000,"Hàng ngày",0,"Đang diễn ra",2025-08-25,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Gia Dụng - Ấm điện 1.5L - 258",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,50000,"Hàng ngày",0,"Đang diễn ra",2025-08-25,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Gia Dụng - Ấm siêu tốc - 258",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,50000,"Hàng ngày",0,"Đang diễn ra",2025-08-25,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"x Gia Dụng - Nồi đa năng - 268 - 35 - 44",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,"Sử dụng ngân sách chiến dịch",0,0,"Đang diễn ra",2025-08-26,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"x Gia Dụng - Nồi đa năng - 268 - 24 - 34",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,"Sử dụng ngân sách chiến dịch",0,0,"Đang diễn ra",2025-08-26,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Ca đa năng 0409",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,50000,"Hàng ngày",0,"Đang diễn ra",2025-09-04,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Gia Dụng - Máy đun nước -25-8 - Bản sao 2",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,111000,"Hàng ngày",0,"Đang diễn ra",2025-09-11,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Gia Dụng - Máy đun nước -25-8 - Bản sao 1",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,300000,"Hàng ngày",0,"Đang diễn ra",2025-09-11,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Ca đa năng 0409 - Bản sao",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,50000,"Hàng ngày",0,"Đang diễn ra",2025-09-11,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Ca đa năng 0409 - Bản sao",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,50000,"Hàng ngày",0,"Đang diễn ra",2025-09-11,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Ca đa năng 0409 - Bản sao",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,50000,"Hàng ngày",0,"Đang diễn ra",2025-09-11,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Máy Đọc Sách",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,59200,"Hàng ngày",0,"Đang diễn ra",2025-10-07,0,0,,,,,0,0,0,,
2026-04-23,2026-04-23,"Gia Dụng - Máy đun nước -25-8 - Bản sao 3",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,512000,"Hàng ngày",0,"Đang diễn ra",2025-10-08,0,0,,,,,0,0,0,,
